LoadData,PowerData,PowerLoss,Cap,Load_hr,Fail
4336,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192.  96.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0. 400.   0.   0.   0. 300. 505.   0.]",848,2557,2653.349316,0
4338,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192.  96.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0. 400.   0.   0.   0. 300. 505.   0.]",848,2557,2597.489544,0
4343,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 172.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0. 400.   0.   0.   0. 250. 310.   0.]",1017,2388,2498.0423565,0
4344,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 172.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0. 400.   0.   0.   0. 250. 310.   0.]",1017,2388,2523.275316,0
4350,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 172.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0.   0. 250. 310.   0.]",820,2585,2713.199715,0
4353,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 660.   0.]",997,2408,2436.749715,0
4355,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 660.   0.]",997,2408,2462.399544,0
4357,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 660.   0.]",997,2408,2436.749715,0
4363,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 660.   0.]",997,2408,2462.399544,0
4364,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 660.   0.]",997,2408,2413.151259,0
4373,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[172. 192.   0.   0.   0.   0. 200.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 660.   0.]",1117,2288,2290.5445725,0
4379,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1372.8151035,1
4380,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,2099.5139745,1
4383,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1676.290428,1
4389,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,2168.918058,1
4396,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,2063.802534,1
4397,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1970.656269,1
4398,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1362.5647935,1
4408,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1317.7529040000002,1
4424,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1610.5868415,1
4426,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,2426.831487,1
4442,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,2184.3486705,1
4444,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[172. 192.   0.   0.   0.   0. 200.   0.   0.   0.   0.   0. 591.   0.
  60. 155.   0. 400.   0.   0.   0. 300. 310.   0.]",1025,2380,2488.5620595,0
4453,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1664.6846864999998,1
4459,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1619.71143,1
4464,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,2376.2724585,1
4465,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1921.08183,1
4483,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 505.   0.]",955,2450,2461.1170155,0
4490,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 155.   0.]",1305,2100,2435.210316,0
4491,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 155.   0.]",1305,2100,2564.7427305,0
4493,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 155.   0.]",1305,2100,2590.649772,0
4496,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[172. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 155.   0.]",1325,2080,2150.2387875,0
4497,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[172. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1170,2235,2411.8942095,0
4499,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[172. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1170,2235,2437.282779,0
4501,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[172. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1170,2235,2411.8942095,0
4502,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[172. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1170,2235,2411.8942095,0
4503,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[172. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1170,2235,2361.117726,0
4508,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[172. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1170,2235,2437.282779,0
4517,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[172. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1170,2235,2312.9314935,0
4523,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[172. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1367,2038,2263.1912415,0
4524,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[172. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1367,2038,2064.2292645,0
4540,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1530.2442869999998,1
4545,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1768.1398575,1
4552,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1436.77392,1
4553,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1629.5474355,1
4554,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,2147.6465415,1
4555,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,2513.6995725,1
4556,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,2010.204807,1
4559,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,2209.3196865,1
4562,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1793.857659,1
4585,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1181.0797005,1
4586,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1918.961487,1
4594,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
  60. 155.   0. 400.   0.   0.   0. 300. 660.   0.]",752,2653,2821.4996865,0
4597,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 172.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
  60. 155.   0. 400.   0.   0.   0. 300. 660.   0.]",772,2633,2735.999772,0
4601,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 172.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
  60. 155.   0. 400.   0.   0.   0. 300. 660.   0.]",772,2633,2653.349316,0
4603,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 172.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
  60. 155.   0. 400.   0.   0.   0. 300. 660.   0.]",772,2633,2653.349316,0
4604,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 172.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
  60. 155.   0. 400.   0.   0.   0. 300. 660.   0.]",772,2633,2765.069145,0
4615,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,2325.599943,1
4616,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,2189.483601,1
4620,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1449.4522305,1
4623,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1455.611508,1
4625,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 250. 310.   0.]",1200,2205,2267.130939,0
4638,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[116. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 197.   0.
 215.   0.   0. 400.   0.   0.   0. 300. 310.   0.]",1375,2030,2457.839487,0
4643,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[116. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
 215.   0.   0. 400.   0.   0.   0. 300. 310.   0.]",1178,2227,2359.5256875,0
4650,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[116. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
  60.   0.   0. 400.   0.   0.   0. 300. 310.   0.]",1333,2072,2383.6024875,0
4654,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[116. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
  60.   0.   0. 400.   0.   0.   0. 300. 310.   0.]",1333,2072,2407.679658,0
4656,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[116. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
  60. 155.   0. 400.   0.   0.   0. 300. 310.   0.]",1178,2227,2311.372401,0
4658,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[ 96. 172.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
  60. 155.   0. 400.   0.   0.   0. 300. 310.   0.]",1218,2187,2239.141944,0
4669,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 172.   0.   0.   0.   0. 100.   0.   0.   0.   0.   0. 394.   0.
  60. 155.   0. 400.   0.   0. 400. 300. 505.   0.]",727,2678,2735.999772,0
4670,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1466.0974275,1
4673,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1010.075283,1
4680,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1110.241041,1
4681,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1297.5716265,1
4683,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1890.30183,1
4687,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,2047.826973,1
4690,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1313.7709125,1
4700,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1845.8874585,1
4705,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
  48. 155.   0.   0.   0.   0. 400. 300. 310.   0.]",917,2488,2550.464544,0
4711,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
  48. 155.   0.   0.   0.   0. 400. 300. 310.   0.]",917,2488,2496.7703445,0
4714,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
  48. 155.   0.   0.   0.   0. 400. 300. 310.   0.]",917,2488,2684.6997435000003,0
4719,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
  48. 155.   0.   0.   0.   0. 400. 300. 310.   0.]",917,2488,2525.7649905000003,0
4721,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
  48. 155.   0.   0.   0.   0. 400. 300. 310.   0.]",917,2488,2499.455016,0
4735,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
 203.   0.   0.   0.   0.   0. 400. 300. 310.   0.]",1114,2291,2422.672653,0
